节点编号,时间戳,空气温度(℃),空气湿度(%),土壤温度(℃),土壤水分(%),空气CO2浓度(ppm),光照强度(lux)
6009, 2014-03-06 15:23:26,6.76,92.62,5.00,27.64,0.00,0.00
6009, 2014-03-06 15:23:02,6.76,92.67,5.00,27.60,0.00,0.00
6009, 2014-03-06 15:22:56,6.76,92.67,5.00,27.60,0.00,0.00
6009, 2014-03-06 15:22:26,6.76,92.67,5.00,27.64,0.00,0.00
6009, 2014-03-06 15:21:49,6.75,92.67,4.94,27.64,0.00,0.00
6009, 2014-03-06 15:21:19,6.76,92.67,5.00,27.69,0.00,0.00
6009, 2014-03-06 15:20:57,6.76,92.70,5.00,27.64,0.00,0.00
6009, 2014-03-06 15:20:19,6.76,92.72,4.94,27.64,0.00,0.00
6009, 2014-03-06 15:19:28,6.74,92.72,5.00,27.64,0.00,0.00
6009, 2014-03-06 15:18:58,6.74,92.72,5.00,27.64,0.00,0.00
6009, 2014-03-06 15:18:28,6.74,92.67,4.94,27.69,0.00,0.00
6009, 2014-03-06 15:17:37,6.72,92.66,5.00,27.64,0.00,0.00
6009, 2014-03-06 15:17:06,6.72,92.66,4.94,27.64,0.00,0.00
6009, 2014-03-06 15:16:35,6.72,92.64,4.94,27.64,0.00,0.00
6009, 2014-03-06 15:16:06,6.72,92.66,4.94,27.64,0.00,0.00
6009, 2014-03-06 15:15:31,6.72,92.66,4.94,27.69,0.00,0.00
6009, 2014-03-06 15:15:01,6.72,92.64,4.94,27.69,0.00,0.00
6009, 2014-03-06 15:14:31,6.74,92.67,5.00,27.64,0.00,0.00
6009, 2014-03-06 15:14:07,6.71,92.61,4.94,27.64,0.00,0.00
6009, 2014-03-06 15:14:01,6.71,92.61,4.94,27.64,0.00,0.00
6009, 2014-03-06 15:13:19,6.71,92.56,4.94,27.69,0.00,0.00
6009, 2014-03-06 15:12:49,6.70,92.53,4.94,27.64,0.00,0.00
6009, 2014-03-06 15:12:20,6.68,92.50,4.94,27.64,0.00,0.00
6009, 2014-03-06 15:11:49,6.68,92.45,4.94,27.60,0.00,0.00
6009, 2014-03-06 15:11:24,6.67,92.45,5.00,27.69,0.00,0.00
6009, 2014-03-06 15:10:54,6.67,92.45,5.00,27.64,0.00,0.00
6009, 2014-03-06 15:10:24,6.68,92.45,5.00,27.64,0.00,0.00
6009, 2014-03-06 15:09:11,6.68,92.50,5.00,27.64,0.00,0.00
6009, 2014-03-06 15:08:42,6.68,92.52,4.94,27.64,0.00,0.00
6009, 2014-03-06 15:08:12,6.67,92.55,5.00,27.64,0.00,0.00
6009, 2014-03-06 15:07:42,6.67,92.52,4.94,27.64,0.00,0.00
6009, 2014-03-06 15:07:25,6.67,92.52,5.00,27.64,0.00,0.00
6009, 2014-03-06 15:06:55,6.65,92.47,4.94,27.64,0.00,0.00
6009, 2014-03-06 15:06:25,6.63,92.41,5.00,27.64,0.00,0.00
6009, 2014-03-06 15:05:54,6.63,92.38,4.94,27.64,0.00,0.00
6009, 2014-03-06 15:04:57,6.63,92.33,4.94,27.69,0.00,0.00
6009, 2014-03-06 15:04:27,6.62,92.41,4.94,27.60,0.00,0.00
6009, 2014-03-06 15:03:59,6.62,92.48,4.94,27.64,0.00,0.00
6009, 2014-03-06 15:02:35,6.60,92.58,4.94,27.64,0.00,0.00
6009, 2014-03-06 15:02:05,6.61,92.58,4.94,27.64,0.00,0.00
6009, 2014-03-06 15:01:47,6.60,92.58,5.00,27.64,0.00,0.00
6009, 2014-03-06 15:01:04,6.62,92.61,4.94,27.69,0.00,0.00
6009, 2014-03-06 15:00:03,6.62,92.73,4.94,27.64,0.00,0.00
6009, 2014-03-06 14:59:34,6.62,92.81,4.94,27.64,0.00,0.00
6009, 2014-03-06 14:58:35,6.62,92.89,4.94,27.60,0.00,0.00
6009, 2014-03-06 14:58:05,6.61,92.88,4.94,27.64,0.00,0.00
6009, 2014-03-06 14:57:35,6.60,92.83,4.94,27.60,0.00,0.00
6009, 2014-03-06 14:56:21,6.60,92.98,4.94,27.60,0.00,0.00
6009, 2014-03-06 14:55:10,6.62,92.99,4.94,27.64,0.00,0.00
6009, 2014-03-06 14:54:30,6.58,92.95,4.94,27.69,0.00,0.00
6009, 2014-03-06 14:54:00,6.59,92.98,4.94,27.69,0.00,0.00
6009, 2014-03-06 14:53:30,6.58,92.98,4.94,27.64,0.00,0.00
6009, 2014-03-06 14:52:07,6.57,92.92,4.94,27.69,0.00,0.00
6009, 2014-03-06 14:51:33,6.56,92.95,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:51:02,6.56,92.95,4.94,27.69,0.00,0.00
6009, 2014-03-06 14:50:31,6.57,92.92,4.94,27.69,0.00,0.00
6009, 2014-03-06 14:50:01,6.58,92.93,4.94,27.64,0.00,0.00
6009, 2014-03-06 14:49:31,6.56,92.95,4.94,27.64,0.00,0.00
6009, 2014-03-06 14:49:01,6.58,92.93,4.94,27.69,0.00,0.00
6009, 2014-03-06 14:48:23,6.58,92.93,4.94,27.69,0.00,0.00
6009, 2014-03-06 14:47:54,6.56,92.87,4.88,27.60,0.00,0.00
6009, 2014-03-06 14:47:23,6.56,92.87,4.94,27.64,0.00,0.00
6009, 2014-03-06 14:46:19,6.56,92.77,4.94,27.69,0.00,0.00
6009, 2014-03-06 14:45:46,6.56,92.72,4.94,27.64,0.00,0.00
6009, 2014-03-06 14:45:18,6.55,92.64,4.94,27.64,0.00,0.00
6009, 2014-03-06 14:44:47,6.55,92.59,4.94,27.64,0.00,0.00
6009, 2014-03-06 14:44:10,6.56,92.52,4.94,27.69,0.00,0.00
6009, 2014-03-06 14:43:42,6.56,92.47,4.94,27.69,0.00,0.00
6009, 2014-03-06 14:43:11,6.54,92.41,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:42:42,6.56,92.37,4.94,27.69,0.00,0.00
6009, 2014-03-06 14:42:18,6.56,92.37,4.88,27.69,0.00,0.00
6009, 2014-03-06 14:41:47,6.56,92.34,4.88,27.60,0.00,0.00
6009, 2014-03-06 14:40:52,6.59,92.40,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:34:47,6.67,92.60,4.88,27.60,0.00,0.00
6009, 2014-03-06 14:34:18,6.66,92.62,4.88,27.69,0.00,0.00
6009, 2014-03-06 14:33:55,6.67,92.62,4.88,27.69,0.00,0.00
6009, 2014-03-06 14:33:27,6.68,92.68,4.88,27.69,0.00,0.00
6009, 2014-03-06 14:32:56,6.69,92.73,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:32:26,6.69,92.73,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:31:26,6.68,92.65,4.88,27.60,0.00,0.00
6009, 2014-03-06 14:31:03,6.66,92.54,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:30:27,6.66,92.44,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:29:43,6.66,92.32,4.88,27.69,0.00,0.00
6009, 2014-03-06 14:29:14,6.66,92.24,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:28:44,6.66,92.19,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:28:15,6.68,92.20,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:27:16,6.69,92.20,4.88,27.60,0.00,0.00
6009, 2014-03-06 14:26:46,6.70,92.20,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:26:16,6.72,92.21,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:25:12,6.73,92.16,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:24:42,6.72,92.16,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:24:12,6.73,92.16,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:23:07,6.74,92.24,4.88,27.60,0.00,0.00
6009, 2014-03-06 14:22:37,6.76,92.27,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:20:53,6.80,92.38,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:20:23,6.81,92.38,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:19:53,6.82,92.38,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:19:17,6.82,92.38,4.88,27.69,0.00,0.00
6009, 2014-03-06 14:18:46,6.82,92.38,4.81,27.64,0.00,0.00
6009, 2014-03-06 14:18:17,6.82,92.38,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:17:47,6.84,92.39,4.88,27.60,0.00,0.00
6009, 2014-03-06 14:17:09,6.82,92.43,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:16:39,6.84,92.39,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:16:10,6.84,92.34,4.81,27.64,0.00,0.00
6009, 2014-03-06 14:15:40,6.84,92.34,4.88,27.69,0.00,0.00
6009, 2014-03-06 14:14:55,6.83,92.34,4.81,27.64,0.00,0.00
6009, 2014-03-06 14:14:25,6.82,92.38,4.81,27.60,0.00,0.00
6009, 2014-03-06 14:13:55,6.83,92.34,4.88,27.60,0.00,0.00
6009, 2014-03-06 14:13:26,6.83,92.31,4.81,27.69,0.00,0.00
6009, 2014-03-06 14:12:42,6.84,92.31,4.88,27.69,0.00,0.00
6009, 2014-03-06 14:12:13,6.85,92.39,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:11:43,6.86,92.47,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:10:58,6.88,92.68,4.88,27.69,0.00,0.00
6009, 2014-03-06 14:10:28,6.90,92.81,4.81,27.64,0.00,0.00
6009, 2014-03-06 14:09:59,6.89,92.86,4.88,27.60,0.00,0.00
6009, 2014-03-06 14:09:27,6.91,92.91,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:08:57,6.91,92.94,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:08:27,6.90,92.91,4.81,27.60,0.00,0.00
6009, 2014-03-06 14:07:57,6.89,92.86,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:07:27,6.87,92.80,4.81,27.64,0.00,0.00
6009, 2014-03-06 14:06:43,6.87,92.75,4.81,27.64,0.00,0.00
6009, 2014-03-06 14:06:13,6.86,92.80,4.81,27.69,0.00,0.00
6009, 2014-03-06 14:05:42,6.86,92.80,4.88,27.64,0.00,0.00
6009, 2014-03-06 14:05:14,6.85,92.77,4.88,27.60,0.00,0.00
6009, 2014-03-06 14:04:23,6.84,92.74,4.81,27.74,0.00,0.00
6009, 2014-03-06 14:03:53,6.82,92.79,4.81,27.69,0.00,0.00
6009, 2014-03-06 14:03:23,6.84,92.79,4.81,27.74,0.00,0.00
6009, 2014-03-06 14:02:54,6.83,92.79,4.81,27.74,0.00,0.00
6009, 2014-03-06 14:02:18,6.82,92.81,4.81,27.60,0.00,0.00
6009, 2014-03-06 14:01:49,6.82,92.84,4.88,27.60,0.00,0.00
6009, 2014-03-06 14:01:18,6.82,92.86,4.81,27.60,0.00,0.00
6009, 2014-03-06 14:00:24,6.80,92.88,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:59:58,6.81,92.86,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:59:25,6.81,92.86,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:58:25,6.78,92.78,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:57:55,6.76,92.72,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:57:25,6.75,92.67,4.88,27.60,0.00,0.00
6009, 2014-03-06 13:56:56,6.76,92.62,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:56:07,6.73,92.51,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:55:37,6.72,92.46,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:55:07,6.72,92.41,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:54:04,6.70,92.28,4.81,27.60,0.00,0.00
6009, 2014-03-06 13:53:34,6.70,92.20,4.81,27.60,0.00,0.00
6009, 2014-03-06 13:53:04,6.70,92.12,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:52:35,6.70,92.00,4.81,27.60,0.00,0.00
6009, 2014-03-06 13:52:06,6.69,91.92,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:51:06,6.72,91.80,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:50:36,6.74,91.81,4.81,27.60,0.00,0.00
6009, 2014-03-06 13:50:10,6.76,91.79,4.81,27.69,0.00,0.00
6009, 2014-03-06 13:49:40,6.76,91.81,4.81,27.60,0.00,0.00
6009, 2014-03-06 13:49:11,6.80,91.87,4.75,27.60,0.00,0.00
6009, 2014-03-06 13:48:41,6.82,91.90,4.81,27.60,0.00,0.00
6009, 2014-03-06 13:47:54,6.85,91.94,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:47:24,6.86,91.91,4.81,27.60,0.00,0.00
6009, 2014-03-06 13:46:55,6.86,91.94,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:46:25,6.88,91.89,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:45:44,6.90,91.85,4.75,27.69,0.00,0.00
6009, 2014-03-06 13:45:14,6.91,91.82,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:44:44,6.92,91.85,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:44:14,6.93,91.86,4.81,27.60,0.00,0.00
6009, 2014-03-06 13:43:55,6.95,91.86,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:43:25,6.95,91.81,4.81,27.60,0.00,0.00
6009, 2014-03-06 13:42:55,6.94,91.68,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:42:25,6.94,91.53,4.81,27.69,0.00,0.00
6009, 2014-03-06 13:41:33,6.94,91.22,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:41:03,6.94,91.04,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:40:31,6.96,90.90,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:40:01,6.97,90.75,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:39:31,7.00,90.60,4.81,27.60,0.00,0.00
6009, 2014-03-06 13:39:02,7.00,90.45,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:38:32,7.02,90.25,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:38:03,7.04,90.15,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:37:10,7.10,89.99,4.75,27.60,0.00,0.00
6009, 2014-03-06 13:36:41,7.10,89.91,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:36:10,7.13,89.87,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:35:17,7.16,89.77,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:34:47,7.20,89.73,4.75,27.60,0.00,0.00
6009, 2014-03-06 13:34:17,7.22,89.76,4.81,27.60,0.00,0.00
6009, 2014-03-06 13:33:57,7.24,89.84,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:33:17,7.26,89.98,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:32:48,7.28,89.93,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:32:18,7.29,89.75,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:31:49,7.28,89.60,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:31:20,7.30,89.50,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:30:50,7.32,89.40,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:30:26,7.32,89.43,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:29:51,7.36,89.52,4.75,27.69,0.00,0.00
6009, 2014-03-06 13:29:13,7.36,89.57,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:28:44,7.39,89.60,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:28:16,7.41,89.42,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:27:46,7.42,89.12,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:26:55,7.44,88.69,4.75,27.60,0.00,0.00
6009, 2014-03-06 13:26:25,7.48,88.62,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:25:55,7.51,88.60,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:25:25,7.54,88.58,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:25:02,7.55,88.53,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:24:32,7.57,88.38,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:24:03,7.59,88.21,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:22:45,7.63,88.35,4.81,27.64,0.00,0.00
6009, 2014-03-06 13:21:16,7.69,88.82,4.75,27.60,0.00,0.00
6009, 2014-03-06 13:20:57,7.71,88.96,4.75,27.60,0.00,0.00
6009, 2014-03-06 13:20:27,7.72,89.06,4.75,27.60,0.00,0.00
6009, 2014-03-06 13:19:57,7.74,89.07,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:19:28,7.76,88.92,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:18:45,7.78,88.90,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:18:15,7.80,89.01,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:17:45,7.82,89.17,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:17:15,7.82,89.27,4.75,27.60,0.00,0.00
6009, 2014-03-06 13:16:39,7.85,89.23,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:16:09,7.88,89.23,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:15:39,7.88,89.34,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:15:09,7.93,89.63,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:14:27,7.98,90.13,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:13:58,7.99,90.47,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:12:57,8.04,90.97,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:12:31,8.03,91.07,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:12:02,8.02,91.01,4.75,27.60,0.00,0.00
6009, 2014-03-06 13:11:32,8.02,90.91,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:11:02,8.01,90.76,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:10:02,7.99,90.37,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:09:33,7.98,90.24,4.75,27.60,0.00,0.00
6009, 2014-03-06 13:08:07,8.02,89.91,4.75,27.60,0.00,0.00
6009, 2014-03-06 13:07:31,8.03,89.81,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:07:02,8.04,89.87,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:06:12,8.06,90.08,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:05:42,8.08,90.31,4.75,27.60,0.00,0.00
6009, 2014-03-06 13:05:12,8.09,90.57,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:04:41,8.10,90.68,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:03:54,8.10,90.73,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:02:54,8.10,90.98,4.75,27.64,0.00,0.00
6009, 2014-03-06 13:02:32,8.12,91.22,4.75,27.60,0.00,0.00
6009, 2014-03-06 13:01:41,8.11,91.34,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:59:41,8.06,91.23,4.75,27.60,0.00,0.00
6009, 2014-03-06 12:59:11,8.06,91.15,4.75,27.60,0.00,0.00
6009, 2014-03-06 12:58:42,8.04,91.07,4.75,27.60,0.00,0.00
6009, 2014-03-06 12:57:58,8.02,91.09,4.75,27.64,0.00,0.00
6009, 2014-03-06 12:57:29,8.01,91.22,4.75,27.64,0.00,0.00
6009, 2014-03-06 12:56:58,8.00,91.34,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:56:29,7.98,91.36,4.75,27.64,0.00,0.00
6009, 2014-03-06 12:55:52,7.96,91.36,4.75,27.64,0.00,0.00
6009, 2014-03-06 12:55:23,7.93,91.53,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:54:23,7.90,91.72,4.75,27.60,0.00,0.00
6009, 2014-03-06 12:53:41,7.87,91.49,4.75,27.64,0.00,0.00
6009, 2014-03-06 12:53:11,7.84,91.28,4.75,27.64,0.00,0.00
6009, 2014-03-06 12:52:47,7.82,91.17,4.75,27.64,0.00,0.00
6009, 2014-03-06 12:52:10,7.82,91.12,4.75,27.60,0.00,0.00
6009, 2014-03-06 12:51:37,7.81,91.22,4.75,27.60,0.00,0.00
6009, 2014-03-06 12:51:10,7.81,91.32,4.75,27.60,0.00,0.00
6009, 2014-03-06 12:50:38,7.80,91.37,4.75,27.64,0.00,0.00
6009, 2014-03-06 12:50:08,7.80,91.44,4.75,27.60,0.00,0.00
6009, 2014-03-06 12:49:30,7.80,91.62,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:49:07,7.80,91.83,4.75,27.64,0.00,0.00
6009, 2014-03-06 12:48:31,7.81,92.13,4.75,27.60,0.00,0.00
6009, 2014-03-06 12:48:01,7.82,92.49,4.75,27.64,0.00,0.00
6009, 2014-03-06 12:47:13,7.80,92.79,4.75,27.64,0.00,0.00
6009, 2014-03-06 12:46:44,7.78,92.91,4.75,27.60,0.00,0.00
6009, 2014-03-06 12:46:14,7.76,93.03,4.75,27.60,0.00,0.00
6009, 2014-03-06 12:45:44,7.73,92.97,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:45:11,7.70,92.89,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:44:41,7.68,92.86,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:44:11,7.66,92.93,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:43:42,7.64,93.00,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:43:00,7.61,93.09,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:42:30,7.59,93.19,4.75,27.60,0.00,0.00
6009, 2014-03-06 12:42:01,7.60,93.27,4.75,27.60,0.00,0.00
6009, 2014-03-06 12:41:31,7.57,93.29,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:41:17,7.58,93.34,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:40:47,7.57,93.44,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:39:47,7.56,93.69,4.75,27.64,0.00,0.00
6009, 2014-03-06 12:38:56,7.54,93.81,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:38:26,7.54,93.88,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:37:56,7.53,93.88,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:37:26,7.51,93.80,4.75,27.64,0.00,0.00
6009, 2014-03-06 12:36:55,7.50,93.72,4.75,27.64,0.00,0.00
6009, 2014-03-06 12:36:26,7.49,93.67,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:35:55,7.48,93.62,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:35:26,7.47,93.56,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:34:38,7.46,93.64,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:34:07,7.46,93.66,4.75,27.64,0.00,0.00
6009, 2014-03-06 12:33:38,7.44,93.61,4.75,27.64,0.00,0.00
6009, 2014-03-06 12:33:08,7.43,93.65,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:32:56,7.44,93.66,4.75,27.60,0.00,0.00
6009, 2014-03-06 12:32:27,7.43,93.73,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:31:57,7.42,93.85,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:31:27,7.42,94.05,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:30:39,7.42,94.33,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:30:09,7.42,94.50,4.75,27.64,0.00,0.00
6009, 2014-03-06 12:29:39,7.42,94.70,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:29:10,7.42,94.85,4.75,27.60,0.00,0.00
6009, 2014-03-06 12:28:45,7.41,95.00,4.69,27.69,0.00,0.00
6009, 2014-03-06 12:28:15,7.42,95.11,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:27:45,7.41,95.13,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:27:16,7.40,95.15,4.75,27.60,0.00,0.00
6009, 2014-03-06 12:26:25,7.38,95.19,4.75,27.64,0.00,0.00
6009, 2014-03-06 12:25:55,7.40,95.25,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:25:25,7.39,95.30,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:24:55,7.38,95.39,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:24:32,7.34,95.38,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:24:02,7.34,95.43,4.75,27.64,0.00,0.00
6009, 2014-03-06 12:23:30,7.32,95.43,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:23:01,7.31,95.42,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:22:05,7.30,95.35,4.69,27.69,0.00,0.00
6009, 2014-03-06 12:21:35,7.30,95.35,4.69,27.69,0.00,0.00
6009, 2014-03-06 12:20:25,7.30,95.30,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:19:55,7.28,95.32,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:19:25,7.32,95.38,4.75,27.64,0.00,0.00
6009, 2014-03-06 12:18:55,7.33,95.43,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:18:09,7.32,95.43,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:17:09,7.35,95.49,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:16:39,7.35,95.54,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:15:53,7.37,95.67,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:15:23,7.37,95.74,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:14:54,7.36,95.81,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:13:52,7.29,95.87,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:13:16,7.25,95.91,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:12:47,7.21,95.95,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:11:59,7.17,96.03,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:11:29,7.15,96.08,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:10:59,7.11,96.12,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:10:29,7.08,96.21,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:09:43,7.05,96.35,4.75,27.60,0.00,0.00
6009, 2014-03-06 12:09:15,7.04,96.42,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:08:43,7.02,96.49,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:08:14,6.99,96.51,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:07:49,6.96,96.52,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:07:13,6.94,96.52,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:06:43,6.89,96.50,4.69,27.55,0.00,0.00
6009, 2014-03-06 12:05:22,6.81,96.53,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:04:52,6.78,96.55,4.69,27.55,0.00,0.00
6009, 2014-03-06 12:04:23,6.77,96.57,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:03:24,6.72,96.63,4.75,27.60,0.00,0.00
6009, 2014-03-06 12:02:58,6.70,96.65,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:02:24,6.68,96.69,4.69,27.64,0.00,0.00
6009, 2014-03-06 12:01:53,6.67,96.69,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:01:24,6.64,96.71,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:00:54,6.60,96.72,4.69,27.60,0.00,0.00
6009, 2014-03-06 12:00:25,6.58,96.72,4.69,27.64,0.00,0.00
6009, 2014-03-06 11:59:19,6.52,96.70,4.69,27.64,0.00,0.00
6009, 2014-03-06 11:58:48,6.50,96.69,4.69,27.55,0.00,0.00
